second,is_mode_a,is_mode_b,is_mode_c,mean velocity (m/s),mean wheel speed (rev/min),net rolling energy (J),net aero energy (J),braked energy (J),total energy (J),gross rolling energy (J),gross aero energy (J),inertia energy (J),cumulative rr (J),cumulative aero (J),cumulative braking (J)
353,1,0,0,30.0635001270003,765.56139093899,3773.47433274067,10580.7041780299,0,20805.1932192517,3773.47433274067,10580.7041780299,6451.01470848109,1027097.63001514,2459057.68328864,-1278536.50437576
354,1,0,0,30.3317246634493,772.391678441791,3807.14101823724,10866.4393968098,0,34199.291105178,3807.14101823724,10866.4393968098,19525.7106901309,1030904.77103338,2469924.12268545,-1278536.50437576
355,0,1,0,30.5328930657861,777.514394068892,3832.39103235967,11084.0842272892,0,14916.4752596488,3832.39103235967,11084.0842272892,0,1034737.16206574,2481008.20691274,-1278536.50437576
356,1,0,0,30.6223012446025,779.791156569826,3843.61326085852,11181.7407979744,0,23786.5834522595,3843.61326085852,11181.7407979744,8761.22939342655,1038580.77532659,2492189.94771071,-1278536.50437576
357,0,1,0,30.5999491998984,779.221965944592,1038.3128716442,3016.22501525463,0,4054.53788689883,3840.80770373381,11157.2731025089,-10943.5429193439,1042421.58303033,2503347.22081322,-1278536.50437576
358,0,1,0,30.4658369316739,775.806822193192,3262.27724546242,9393.79723949445,0,12656.0744849569,3823.97436098552,11011.216120913,-2179.11599694163,1046245.55739131,2514358.43693414,-1278536.50437576
359,0,1,0,30.4211328422657,774.668440942725,3256.26685413578,9348.99316498973,0,12605.2600191255,3818.36324673609,10962.8152403553,-2175.91846796593,1050063.92063805,2525321.25217449,-1278536.50437576
360,0,0,1,30.1976123952248,768.97653469039,0,0,-4926.13243786166,0,3790.30767548895,10722.9372944365,-19439.3774077871,1053854.22831354,2536044.18946893,-1283462.63681363
361,0,0,1,29.8399796799594,759.869484686655,0,0,-848.58173165581,0,3745.41876149352,10346.4536458235,-14940.4541389729,1057599.64707503,2546390.64311475,-1284311.21854528
362,0,1,0,29.6164592329185,754.177578434321,2009.55658621105,5468.40409306887,0,7477.96067927992,3717.36319024638,10115.6863282435,-6355.08883921,1061317.01026528,2556506.329443,-1284311.21854528
363,0,1,0,29.4599949199898,750.193244057686,1415.08817657157,3810.15748049302,0,5225.24565706459,3697.72429037338,9956.20774664447,-8428.68637995326,1065014.73455565,2566462.53718964,-1284311.21854528
364,1,0,0,29.4376428752857,749.624053432453,3694.91873324867,9933.56285522566,0,19945.2000799757,3694.91873324867,9933.56285522566,6316.71849150139,1068709.6532889,2576396.10004487,-1284311.21854528
365,1,0,0,29.5941071882144,753.608387809087,3714.55763312167,10092.8001687674,0,22274.4145295509,3714.55763312167,10092.8001687674,8467.05672766186,1072424.21092202,2586488.90021363,-1284311.21854528
366,0,1,0,29.5941071882144,753.608387809087,1436.68733750961,3903.6137367176,0,5340.30107422721,3714.55763312167,10092.8001687674,-8467.05672766186,1076138.76855514,2596581.7003824,-1284311.21854528
367,1,0,0,29.5717551435103,753.039197183854,3711.75207599695,10069.9485544311,0,20127.1968827109,3711.75207599695,10069.9485544311,6345.49625228289,1079850.52063114,2606651.64893683,-1284311.21854528
368,1,0,0,29.7952755905512,758.731103436188,3739.8076472441,10300.0223600653,0,28957.9014434523,3739.8076472441,10300.0223600653,14918.071436143,1083590.32827838,2616951.6712969,-1284311.21854528
369,1,0,0,30.0635001270003,765.56139093899,3773.47433274067,10580.7041780299,0,25105.8696915723,3773.47433274067,10580.7041780299,10751.6911808017,1087363.80261113,2627532.37547493,-1284311.21854528
370,1,0,0,30.2646685293371,770.684106566091,3798.72434686309,10794.5293701421,0,23252.1621832093,3798.72434686309,10794.5293701421,8658.90846620405,1091162.52695799,2638326.90484507,-1284311.21854528
371,1,0,0,30.3987807975616,774.099250317492,3815.55768961138,10938.66807891,0,19102.8651754775,3815.55768961138,10938.66807891,4348.63940695616,1094978.0846476,2649265.57292398,-1284311.21854528
372,1,0,0,30.5328930657861,777.514394068892,3832.39103235967,11084.0842272892,0,23652.1244212698,3832.39103235967,11084.0842272892,8735.64916162093,1098810.47567996,2660349.65715127,-1284311.21854528
373,1,0,0,30.7117094234188,782.06791907076,3854.83548935738,11279.9692942372,0,23921.6144088268,3854.83548935738,11279.9692942372,8786.80962523218,1102665.31116932,2671629.62644551,-1284311.21854528
374,0,1,0,30.7340614681229,782.637109695993,2179.73976523023,6387.61374622477,0,8567.35351145499,3857.64104648209,11304.6159773606,-6594.90351238773,1106522.9522158,2682934.24242287,-1284311.21854528
375,1,0,0,30.8458216916434,785.48306282216,3871.66883210566,11428.3880518988,0,32950.4168298857,3871.66883210566,11428.3880518988,17650.3599458812,1110394.6210479,2694362.63047476,-1284311.21854528
376,0,1,0,31.0246380492761,790.036587824028,3894.11328910338,11628.2970536224,0,15522.4103427258,3894.11328910338,11628.2970536224,0,1114288.73433701,2705990.92752839,-1284311.21854528
377,0,1,0,31.0246380492761,790.036587824028,3894.11328910338,11628.2970536224,0,15522.4103427258,3894.11328910338,11628.2970536224,0,1118182.84762611,2717619.22458201,-1284311.21854528
378,1,0,0,31.1587503175006,793.451731575429,3910.94663185166,11779.7491041649,0,29062.761912407,3910.94663185166,11779.7491041649,13372.0661763904,1122093.79425796,2729398.97368617,-1284311.21854528
379,1,0,0,31.3822707645415,799.143637827763,3939.00220309881,12035.0816950544,0,24952.7452619275,3939.00220309881,12035.0816950544,8978.66136377436,1126032.79646106,2741434.05538123,-1284311.21854528
380,1,0,0,31.5163830327661,802.558781579164,3955.83554584709,12190.0379377855,0,20654.3893393739,3955.83554584709,12190.0379377855,4508.51585574131,1129988.63200691,2753624.09331901,-1284311.21854528
381,1,0,0,31.6281432562865,805.404734705331,3969.86333147066,12320.1795986208,0,23076.7981810214,3969.86333147066,12320.1795986208,6786.75525092992,1133958.49533838,2765944.27291763,-1284311.21854528
