second,is_mode_a,is_mode_b,is_mode_c,mean velocity (m/s),mean wheel speed (rev/min),net rolling energy (J),net aero energy (J),braked energy (J),total energy (J),gross rolling energy (J),gross aero energy (J),inertia energy (J),cumulative rr (J),cumulative aero (J),cumulative braking (J)
676,0,0,1,4.53746507493015,115.54569692239,0,0,-8806.02069374966,0,569.528096316993,36.3777499154634,-9411.92653998211,851837.281991364,783116.457628166,-1407378.67648631
677,0,0,1,3.24104648209296,82.5326406588502,0,0,-6302.74169084117,0,406.805783083566,13.2571974910581,-6722.80467141579,852244.087774447,783129.714825657,-1413681.41817715
678,0,0,1,2.07874015748031,52.9347281467108,0,0,-3155.34261409804,0,260.916812598425,3.49781281801304,-3419.75723951448,852505.004587046,783133.212638475,-1416836.76079125
679,0,0,1,1.22936245872492,31.3054843878397,0,0,-1163.9515651957,0,154.305641859284,0.72349542255108,-1318.98070247753,852659.310228905,783133.936133897,-1418000.71235644
680,0,0,1,0.447040894081788,11.383812504669,0,0,-583.359863985899,0,56.111142494285,0.0347886604382187,-639.505795140623,852715.421371399,783133.970922558,-1418584.07222043
681,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
682,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
683,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
684,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
685,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
686,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
687,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
688,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
689,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
690,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
691,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
692,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
693,0,1,0,0,0,0,0,0,0,0,0,0,852715.421371399,783133.970922558,-1418584.07222043
694,1,0,0,0.312928625857252,7.96866875326829,39.2777997459995,0.011932510530309,0,352.647571875435,39.2777997459995,0.011932510530309,313.357839618905,852754.699171145,783133.982855068,-1418584.07222043
695,1,0,0,1.0505461010922,26.7519593859721,131.86118486157,0.451482886584648,0,1560.00935539959,131.86118486157,0.451482886584648,1427.69668765144,852886.560356007,783134.434337955,-1418584.07222043
696,1,0,0,1.72110744221488,43.8276781429756,216.027898602997,1.98527143948016,0,1572.16669125275,216.027898602997,1.98527143948016,1354.15352121027,853102.58825461,783136.419609395,-1418584.07222043
697,1,0,0,2.43637287274575,62.041778150446,305.805726593853,5.63154051733074,0,3971.0091798034,305.805726593853,5.63154051733074,3659.57191269221,853408.393981204,783142.051149912,-1418584.07222043
698,1,0,0,3.50927101854204,89.3629281616516,440.472468580137,16.8285491886549,0,7234.46368177154,440.472468580137,16.8285491886549,6777.16266400275,853848.866449784,783158.879699101,-1418584.07222043
699,1,0,0,4.58216916433833,116.684078172857,575.139210566421,37.4635822822261,0,7495.2839130496,575.139210566421,37.4635822822261,6882.68112020095,854424.00566035,783196.343281383,-1418584.07222043
700,1,0,0,5.54330708661417,141.159275057896,695.778166929134,66.3288949193584,0,9484.96610756658,695.778166929134,66.3288949193584,8722.85904571809,855119.783827279,783262.672176302,-1418584.07222043
701,1,0,0,6.28092456184912,159.942565690599,788.361552044704,96.4865280172844,0,5826.62911201114,788.361552044704,96.4865280172844,4941.78103194916,855908.145379324,783359.158704319,-1418584.07222043
702,1,0,0,6.92913385826772,176.449093822369,869.722708661417,129.548622889372,0,9920.37717376247,869.722708661417,129.548622889372,8921.10584221168,856777.868087985,783488.707327209,-1418584.07222043
703,1,0,0,7.39852679705359,188.402096952272,928.639408280417,157.700002636991,0,2673.91254735401,928.639408280417,157.700002636991,1587.5731364366,857706.507496266,783646.407329846,-1418584.07222043
704,0,1,0,7.42087884175768,188.971287577505,24.7675408997159,4.23143485988095,0,28.9989757595968,931.444965405131,159.133630287902,-1061.57961993344,858637.952461671,783805.540960134,-1418584.07222043
705,0,1,0,7.3761747523495,187.832906327038,925.833851155702,156.275011271033,0,1082.10886242674,925.833851155702,156.275011271033,0,859563.786312827,783961.815971405,-1418584.07222043
706,1,0,0,7.75615951231902,197.509146956007,973.528322275845,181.69214146285,0,10586.332177575,973.528322275845,181.69214146285,9431.11171383635,860537.314635103,784143.508112867,-1418584.07222043
707,1,0,0,8.35966471932944,212.87729383731,1049.27836464313,227.490112703581,0,7256.14766191152,1049.27836464313,227.490112703581,5979.37918456481,861586.592999746,784370.998225571,-1418584.07222043
708,1,0,0,8.78435356870714,223.691915716746,1102.5839500127,263.952251212103,0,7021.36619475576,1102.5839500127,263.952251212103,5654.82999353096,862689.176949758,784634.950476783,-1418584.07222043
709,1,0,0,9.29845059690119,236.783300097115,1167.11176388113,313.060093881412,0,10791.37623501,1167.11176388113,313.060093881412,9311.20437724746,863856.288713639,784948.010570665,-1418584.07222043
710,1,0,0,9.83489966979934,250.443875102718,1234.44513487427,370.429656346153,0,8639.43853776726,1234.44513487427,370.429656346153,7034.56374654684,865090.733848514,785318.440227011,-1418584.07222043
711,0,1,0,10.0584201168402,256.135781355052,1262.50070612141,396.264585304085,0,1658.7652914255,1262.50070612141,396.264585304085,0,866353.234554635,785714.704812315,-1418584.07222043
712,0,0,1,9.96901193802388,253.859018854119,0,0,-1215.12618793475,0,1251.27847762256,385.791180769876,-2852.19584632718,867604.513032258,786100.495993085,-1419799.19840836
713,1,0,0,10.0137160274321,254.997400104585,1256.88959187198,391.004505057166,0,5945.37304027414,1256.88959187198,391.004505057166,4297.47894334499,868861.40262413,786491.500498142,-1419799.19840836
714,1,0,0,10.2819405638811,261.827687607387,1290.55627736856,423.273631551807,0,6126.41989539067,1290.55627736856,423.273631551807,4412.58998647031,870151.958901498,786914.774129694,-1419799.19840836
715,1,0,0,10.4607569215138,266.381212609254,1313.00073436627,445.743766483494,0,3255.18806147879,1313.00073436627,445.743766483494,1496.44356062903,871464.959635865,787360.517896177,-1419799.19840836
716,0,0,1,10.2819405638811,261.827687607387,0,0,-5640.48673519679,0,1290.55627736855,423.273631551807,-7354.31664411715,872755.515913233,787783.791527729,-1425439.68514356
717,0,0,1,9.85725171450343,251.013065727951,0,0,-4735.28450271232,0,1237.25069199898,372.961057571523,-6345.49625228283,873992.766605232,788156.7525853,-1430174.96964627
718,0,0,1,9.41021082042164,239.629253223282,0,0,-5898.25425596691,0,1181.1395495047,324.484537768933,-7403.87834324054,875173.906154737,788481.237123069,-1436073.22390224
719,0,0,1,8.60553721107442,219.138390714878,0,0,-14059.8097726212,0,1080.13949301499,248.158929935021,-15388.1081955712,876254.045647752,788729.396053004,-1450133.03367486
720,0,0,1,7.37617475234951,187.832906327038,0,0,-14745.6595673037,0,925.833851155703,156.275011271033,-15827.7684297304,877179.879498908,788885.671064275,-1464878.69324216
721,0,0,1,6.03505207010414,153.681468813031,0,0,-12106.8987774991,0,757.500423672848,85.5931504256824,-12949.9923515976,877937.37992258,788971.264214701,-1476985.59201966
722,0,0,1,4.69392938785878,119.530031299024,0,0,-9442.77705423502,0,589.166996189992,40.272223039793,-10072.2162734648,878526.54691877,789011.536437741,-1486428.3690739
723,0,0,1,3.39751079502159,86.5169750354844,0,0,-6362.62559033513,0,426.444682956566,15.2713870045275,-6804.34166029623,878952.991601727,789026.807824745,-1492790.99466423
724,0,0,1,2.39166878333757,60.9033968999791,0,0,-2602.6307904389,0,300.194612344425,5.3272006186521,-2908.15260340198,879253.186214071,789032.135025364,-1495393.62545467
725,0,0,1,1.67640335280671,42.6892968925087,0,0,-1586.35870621414,0,210.416784353569,1.83455826529669,-1798.610048833,879463.602998425,789033.969583629,-1496979.98416089
726,0,0,1,1.13995427990856,29.0287218869059,0,0,-590.172642738964,0,143.083413360427,0.576843824473769,-733.832899923864,879606.686411785,789034.546427454,-1497570.15680362
727,0,0,1,0.581153162306325,14.7989562560697,0,0,-592.065111016694,0,72.9444852425705,0.0764306869827666,-665.086026946247,879679.630897028,789034.622858141,-1498162.22191464
728,0,1,0,0.223520447040894,5.6919062523345,28.0555712471425,0.00434858255477734,0,28.0599198296973,28.0555712471425,0.00434858255477734,0,879707.686468275,789034.627206723,-1498162.22191464
729,1,0,0,0.827025654051308,21.0600531336376,103.805613614427,0.220268752147137,0,1701.19160573028,103.805613614427,0.220268752147137,1597.16572336371,879811.492081889,789034.847475476,-1498162.22191464
730,1,0,0,2.16814833629667,55.2114906476446,272.139041097282,3.9688338860163,0,5393.75300059613,272.139041097282,3.9688338860163,5117.64512561283,880083.631122987,789038.816309361,-1498162.22191464
731,1,0,0,3.59867919735839,91.6396906625854,451.694697078994,18.1478569527837,0,8449.2761128989,451.694697078994,18.1478569527837,7979.43355886712,880535.325820066,789056.964166314,-1498162.22191464
732,1,0,0,4.93980187960376,125.791128176592,620.028124561849,46.9379956432915,0,10913.4477228458,620.028124561849,46.9379956432915,10246.4816026406,881155.353944628,789103.902161957,-1498162.22191464
733,1,0,0,5.92329184658369,150.835515686864,743.472638049276,80.9254906259483,0,7179.48696788516,743.472638049276,80.9254906259483,6355.08883920994,881898.826582677,789184.827652583,-1498162.22191464
734,1,0,0,6.70561341122682,170.757187570035,841.667137414275,117.411728978988,0,10551.6657935026,841.667137414275,117.411728978988,9592.58692710934,882740.493720091,789302.239381562,-1498162.22191464
735,1,0,0,7.5996951993904,193.524812579373,953.889422402845,170.916688732969,0,11996.4046285264,953.889422402845,170.916688732969,10871.5985173906,883694.383142494,789473.156070295,-1498162.22191464
736,1,0,0,8.40436880873762,214.015675087777,1054.88947889256,231.15923793134,0,10904.2158757389,1054.88947889256,231.15923793134,9618.16715891497,884749.272621386,789704.315308227,-1498162.22191464
737,1,0,0,9.18669037338075,233.937346970948,1153.08397825756,301.907001545308,0,13939.7428654357,1153.08397825756,301.907001545308,12484.7518856328,885902.356599644,790006.222309772,-1498162.22191464
738,1,0,0,9.96901193802388,253.859018854119,1251.27847762256,385.791180769876,0,13045.8530437011,1251.27847762256,385.791180769876,11408.7833853087,887153.635077267,790392.013490542,-1498162.22191464
739,1,0,0,10.6395732791466,270.934737611122,1335.44519136398,468.995393883266,0,12458.60713229,1335.44519136398,468.995393883266,10654.1665470428,888489.080268631,790861.008884425,-1498162.22191464
740,1,0,0,11.1760223520447,284.595312616725,1402.77856235712,543.572819347168,0,9940.17382096207,1402.77856235712,543.572819347168,7993.82243925777,889891.858830988,791404.581703772,-1498162.22191464
741,1,0,0,11.6230632461265,295.979125121394,1458.88970485141,611.445495862132,0,10383.9105375416,1458.88970485141,611.445495862132,8313.57533682808,891350.748535839,792016.027199634,-1498162.22191464
742,1,0,0,11.9806959613919,305.086175125129,1503.77861884684,669.641080280319,0,7315.04629205778,1503.77861884684,669.641080280319,5141.62659293062,892854.527154686,792685.668279915,-1498162.22191464
743,1,0,0,12.2265684531369,311.347272002697,1534.63974721869,711.720865584908,0,6618.9814870776,1534.63974721869,711.720865584908,4372.620874274,894389.166901905,793397.3891455,-1498162.22191464
